movie_id,movie_name,year,certificate,runtime,rating,description,director,actor,votes,gross_usd,genre
tt0067454,Multiple Maniacs,1970,Not Rated,91,6.5,"The travelling sideshow 'Lady Divine's Cavalcade of Perversions' is actually a front for a group of psychotic kidnappers, with Lady Divine herself the most vicious and depraved of all, but ...                See full summary »",John Waters,"Divine, 
David Lochary, 
Mary Vivian Pearce, 
Mink Stole",4002,25038.0,"Crime, Comedy, , Horror"
tt0988849,Donkey Punch,2008,R,99,5.2,Things go drastically wrong for a group of British holidaymakers in Spain.,Olly Blackburn,"Sian Breckin, 
Nichola Burley, 
Jaime Winstone, 
Robert Boulter",11275,18378.0,"Crime, Drama, Horror"
tt0071259,Busting,1974,R,92,6.4,"Defying orders to lay-off the case, two Los Angeles vice-squad cops go after a local mobster and use unorthodox methods to achieve results.",Peter Hyams,"Elliott Gould, 
Robert Blake, 
Allen Garfield, 
Antonio Fargas",1601,111000.0,"Crime, Comedy, , Drama"
tt0094169,Tough Guys Don't Dance,1987,R,110,4.9,"Writer, ex-con and 40-something bottle-baby Tim Madden, who is prone to black-outs, awakens from a two-week bender to discover a pool of blood in his car.",Norman Mailer,"Ryan O'Neal, 
Isabella Rossellini, 
Debra Stipe, 
Wings Hauser",1651,858250.0,"Crime, Comedy, , Drama"
tt0091396,Legal Eagles,1986,PG,116,6.0,"A New York district attorney works and flirts with his adversary and her kooky artist client, who is on trial for a murder she didn't commit.",Ivan Reitman,"Robert Redford, 
Debra Winger, 
Daryl Hannah, 
Brian Dennehy",11287,49851591.0,"Crime, Comedy, , Romance"
tt0222012,Hey Ram,2000,Not Rated,186,7.9,Saketh Ram's wife is raped and killed during direct action day riots in Calcutta. He is convinced that Mahatma Gandhi is responsible for all the problems happening in the country and sets out to kill him.,Kamal Haasan,"Kamal Haasan, 
Shah Rukh Khan, 
Rani Mukerji, 
Hema Malini",13253,274675.0,"Crime, Drama, History"
tt0070022,Electra Glide in Blue,1973,PG,114,7.1,"Ambitious but diminutive motorcycle cop John Wintergreen patrols the Arizona highways, yearning for promotion to the homicide division. Thanks to his revelation that a supposed suicide is actually a murder, his wish is granted.",James William Guercio,"Robert Blake, 
Billy Green Bush, 
Mitchell Ryan, 
Jeannine Riley",5971,1600000.0,"Crime, Drama, Mystery"
tt6598626,Take Me,2017,TV-MA,83,6.1,Ray is a fledgling entrepreneur who specializes in high-end simulated abductions. He jumps at the chance when a mysterious client contracts him for a weekend kidnapping with a handsome ...                See full summary »,Pat Healy,"Pat Healy, 
Taylor Schilling, 
Alycia Delmore, 
Jim O'Heir",6189,2583.0,"Crime, Comedy, , Mystery"
tt0100280,Nuns on the Run,1990,PG-13,89,6.0,"2 criminals want out but their boss kills those leaving. When the men are ordered to rob the triad, they keep the money and hide from the boss, triad and police at a convent, dressed as nuns.",Jonathan Lynn,"Eric Idle, 
Robbie Coltrane, 
Camille Coduri, 
Janet Suzman",8606,10959015.0,"Crime, Comedy"
tt0088256,Thief of Hearts,1984,Not Rated,100,5.7,"If you met Ray and Mickey Davis, you'd swear they had a perfect marriage. But if you read Mickey's diary, you'd know that unrest is lurking just beneath the surface.",Douglas Day Stewart,"Steven Bauer, 
Barbara Williams, 
John Getz, 
David Caruso",1800,10435015.0,"Crime, Drama, Thriller"
tt0323939,Shade,2003,R,101,6.3,"A group of hustlers encounter ""The Dean"" and pull off a successful sting that results in their pursuit by a vengeful gangster.",Damian Nieman,"Joe Nicolo, 
Carl Mazzocone Sr., 
George Tovar, 
Frank Medrano",12839,33225.0,"Crime, Thriller"
tt2218003,Closed Circuit,2013,R,96,6.2,A high-profile terrorism case unexpectedly binds together two ex-lovers on the defense team - testing the limits of their loyalties and placing their lives in jeopardy.,John Crowley,"Eric Bana, 
Rebecca Hall, 
Jim Broadbent, 
Ciarán Hinds",22790,5733310.0,"Crime, Drama, Mystery"
tt0091192,Hell High,1987,R,84,5.1,A teacher still haunted by the death of two teens that she accidentally caused as a young girl goes beserk when four teens start harassing her and then attack her in her home.,Douglas Grossman,"Maureen Mooney, 
Christopher Stryker, 
Christopher Cousins, 
Millie Prezioso",1107,187920.0,"Crime, Horror, Thriller"
tt0119347,I Want You,1998,R,87,6.1,A young boy and his sister are drawn into one man's obsessive pursuit of his former lover.,Michael Winterbottom,"Rachel Weisz, 
Alessandro Nivola, 
Luka Petrusic, 
Labina Mitevska",3053,1242.0,"Crime, Drama, Music"
tt0101625,Once Upon a Crime...,1992,PG,94,5.8,Phoebe and a fellow American in Rome find a dog with a $5000 reward. They take a train to the owner in Monte Carlo. She turns up murdered. They run and become suspects just as 3 other Americans on the train.,Eugene Levy,"John Candy, 
Jim Belushi, 
Cybill Shepherd, 
Sean Young",4851,8669847.0,"Crime, Comedy, , Mystery"
tt0127722,Another Day in Paradise,1998,R,101,6.5,"In the hope of a big score, two junkie couples team up to commit various drug robberies which go disastrously wrong, leading to dissent, violence, and murder.",Larry Clark,"James Woods, 
Melanie Griffith, 
Vincent Kartheiser, 
Natasha Gregson Wagner",8882,1025234.0,"Crime, Drama, Thriller"
tt0096028,Salaam Bombay!,1988,Not Rated,113,7.9,"Young Krishna struggles to survive among the drug dealers, pimps, and prostitutes in the back alleys and gutters of India.",Mira Nair,"Shafiq Syed, 
Anjaan, 
Amrit Patel, 
Murari Sharma",9671,2080046.0,"Crime, Drama"
tt0102729,Pure Luck,1991,PG,96,5.8,"An accountant with super bad luck is sent in search of a missing boss's daughter, also an incredibly unlucky person.",Nadia Tass,"Martin Short, 
Danny Glover, 
Sheila Kelley, 
Sam Wanamaker",7346,22641969.0,"Crime, Comedy, , Mystery"
tt0120906,Zero Effect,1998,R,116,6.9,The world's greatest detective Daryl Zero aided by his associate Steve Arlo investigates a complex and mysterious case of blackmail and missing keys for shady tycoon Gregory Stark who is less than forthcoming about what is really happening!,Jake Kasdan,"Bill Pullman, 
Ben Stiller, 
Ryan O'Neal, 
Kim Dickens",14706,2087471.0,"Crime, Comedy, , Drama"
tt2388637,Ain't Them Bodies Saints,2013,R,96,6.4,The tale of an outlaw who escapes from prison and sets out across the Texas hills to reunite with his wife and the daughter he has never met.,David Lowery,"Rooney Mara, 
Casey Affleck, 
Ben Foster, 
Nate Parker",22185,387606.0,"Crime, Drama, Romance"
tt0210065,Gangster No. 1,2000,R,103,6.7,"Chronicles the rise and fall of a prominent, and particularly ruthless English gangster.",Paul McGuigan,"Malcolm McDowell, 
David Thewlis, 
Paul Bettany, 
Saffron Burrows",14168,30915.0,"Crime, Drama, Thriller"
tt0117781,The Sunchaser,1996,R,122,6.1,"Michael Reynolds is a rich oncologist who has a $175,000 sports car, a multi-million-dollar house, and a new boost in his career. Brandon ""Blue"" Monroe"" is a dying patient who kidnaps ...                See full summary »",Michael Cimino,"Woody Harrelson, 
Jon Seda, 
Anne Bancroft, 
Alexandra Tydings",4833,23107.0,"Crime, Drama"
tt0462477,Pierrepoint: The Last Hangman,2005,R,95,7.4,The life and times of Albert Pierrepoint - Britain's most prolific hangman.,Adrian Shergold,"Timothy Spall, 
Juliet Stevenson, 
Eddie Marsan, 
Simon Armstrong",5466,21766.0,"Crime, Biography, , Drama"
tt0112602,Bushwhacked,1995,PG-13,90,5.6,"On the run from authorities, a sleazy courier poses as a Scout leader on a camping trip. But he has no idea what he's in for when he must actually take charge of a group of kids.",Greg Beeman,"Daniel Stern, 
Jon Polito, 
Brad Sullivan, 
Ann Dowd",6535,7919823.0,"Crime, Adventure, Comedy"
tt0091497,Bad Blood,1986,Unrated,105,7.2,"As a deadly virus which infects people who have loveless sex sweeps Paris, a lonely pariah attempts to steal a potent antidote, only to fall for the mistress of his partner-in-crime. Is the infectious young love the cure to the bad blood?",Leos Carax,"Michel Piccoli, 
Juliette Binoche, 
Denis Lavant, 
Hans Meyer",8725,21483.0,"Crime, Drama, Romance"
tt0109891,Getting Even with Dad,1994,PG,109,4.8,A thief's son cons his father into spending more time with him.,Howard Deutch,"Macaulay Culkin, 
Ted Danson, 
Glenne Headly, 
Saul Rubinek",8269,18438164.0,"Crime, Comedy, , Family"
tt0219952,Lucky Numbers,2000,R,105,5.1,A television weatherman scams a local lottery.,Nora Ephron,"John Travolta, 
Lisa Kudrow, 
Tim Roth, 
Ed O'Neill",10651,10014234.0,"Crime, Comedy"
tt0042788,Night and the City,1950,Not Rated,96,7.9,A small-time grifter and nightclub tout takes advantage of some fortuitous circumstances and tries to become a big-time player as a wrestling promoter.,Jules Dassin,"Richard Widmark, 
Gene Tierney, 
Googie Withers, 
Hugh Marlowe",14245,3600000.0,"Crime, Film-Noir, Mystery"
tt0274117,Read My Lips,2001,R,115,7.3,She is almost deaf and he lip-reads. He is an ex-convict. She wants to help him. He thinks no one can help except himself.,Jacques Audiard,"Vincent Cassel, 
Emmanuelle Devos, 
Olivier Gourmet, 
Olivier Perrier",15885,1359133.0,"Crime, Drama, Romance"
tt0106684,Deadfall,1993,R,98,4.0,"When Joe loses his dad in a sting, he contacts his dad's twin, Lou, who has a major sting planned. Lou's helper feels threatened by Joe. Who's conning who?",Christopher Coppola,"Michael Biehn, 
Sarah Trigger, 
Nicolas Cage, 
James Coburn",3518,18369.0,"Crime, Drama"
tt0089034,The Doctor and the Devils,1985,R,93,6.1,"In Victorian England, two grave robbers supply a wealthy doctor with bodies to research anatomy on, but greed causes them to look for a more simple way to get the job done. Based on the horrifying Burke and Hare case.",Freddie Francis,"Timothy Dalton, 
Jonathan Pryce, 
Twiggy, 
Julian Sands",1267,147070.0,"Crime, Drama, History"
tt0064791,Rider on the Rain,1970,PG-13,115,6.7,A US Army colonel in France tries to track down an escaped sex maniac.,René Clément,"Charles Bronson, 
Jill Ireland, 
Marlène Jobert, 
Gabriele Tinti",3394,708382.0,"Crime, Drama, Mystery"
tt0256524,The Curse of the Jade Scorpion,2001,PG-13,103,6.7,An insurance investigator and an efficency expert who hate each other are both hypnotized by a crooked hypnotist with a jade scorpion into stealing jewels.,Woody Allen,"Greg Stebner, 
Woody Allen, 
John Tormey, 
John Schuck",41232,7496522.0,"Crime, Comedy, , Mystery"
tt0108187,Son of the Pink Panther,1993,PG,93,3.9,"Charles Dreyfus encounters Jacques Gambrelli, who reminds him painfully of Inspector Clouseau, the man who drove him insane. With good reason: Gambrelli is Clouseau's son.",Blake Edwards,"Roberto Benigni, 
Herbert Lom, 
Claudia Cardinale, 
Shabana Azmi",5555,2457574.0,"Crime, Comedy"
tt0818165,The Alphabet Killer,2008,R,98,5.2,"Based on the true story of the double initial killings in Rochester, NY.",Rob Schmidt,"Eliza Dushku, 
Cary Elwes, 
Timothy Hutton, 
Tom Malloy",8586,29784.0,"Crime, Mystery, Thriller"
tt0338135,The Barbarian Invasions,2003,R,99,7.5,"During his final days, a dying man is reunited with old friends, former lovers, his ex-wife, and his estranged son.",Denys Arcand,"Rémy Girard, 
Dorothée Berryman, 
Stéphane Rousseau, 
Marie-Josée Croze",29521,3432342.0,"Crime, Comedy, , Drama"
tt0047892,Bob le Flambeur,1956,PG,98,7.6,"After losing big, an aging gambler decides to assemble a team to rob a casino.",Jean-Pierre Melville,"Roger Duchesne, 
Isabelle Corey, 
Daniel Cauchy, 
Guy Decomble",12655,15586.0,"Crime, Drama, Thriller"
tt7298400,Jiang hu er nü,2018,Not Rated,136,7.0,A story of violent love within a time frame spanning from 2001 to 2017.,Zhangke Jia,"Tao Zhao, 
Fan Liao, 
Zheng Xu, 
Casper Liang",9806,415955.0,"Crime, Drama, Romance"
tt0196216,Small Time Crooks,2000,PG,94,6.7,A loser of a crook and his wife strike it rich when a botched bank job's cover business becomes a spectacular success.,Woody Allen,"Woody Allen, 
Tracey Ullman, 
Hugh Grant, 
Carolyn Saxon",39277,17071230.0,"Crime, Comedy"
tt0116289,Feeling Minnesota,1996,R,99,5.4,An ex-convict and his bumbling crook brother fight for the same woman.,Steven Baigelman,"Keanu Reeves, 
Vincent D'Onofrio, 
Cameron Diaz, 
Delroy Lindo",11263,3102672.0,"Crime, Comedy, , Drama"
tt0111477,Trapped in Paradise,1994,PG-13,111,5.9,Residents of a friendly Pennsylvania town foil three brothers' plan to rob a bank on Christmas Eve.,George Gallo,"Nicolas Cage, 
Jon Lovitz, 
Dana Carvey, 
Richard B. Shull",15672,5777916.0,"Crime, Adventure, Comedy"
tt0115710,Blood and Wine,1996,R,101,6.0,"A man who has failed as a father and husband commits a heist to make money for his fledging business, but things become complicated when his wife interferes.",Bob Rafelson,"Jack Nicholson, 
Michael Caine, 
Stephen Dorff, 
Jennifer Lopez",10327,1075288.0,"Crime, Drama, Thriller"
tt0417225,Idlewild,2006,R,121,6.1,"At a sexy, sizzling nightclub, pianist Percival lives life by the rules, while Rooster, the club's flashy lead performer, struts his stuff on the stage. But all changes when greed, fame and murder threaten to destroy them and the joint.",Bryan Barber,"André 3000, 
Big Boi, 
Terrence Howard, 
Paula Patton",5614,12549485.0,"Crime, Drama, Musical"
tt6874254,Out of Blue,2018,Unrated,109,4.8,"When Detective Mike Hoolihan is called to investigate the shooting of leading astrophysicist and black hole expert, Jennifer Rockwell, she is affected in ways she struggles to comprehend.",Carol Morley,"Mamie Gummer, 
Toby Jones, 
Bri Collins, 
Patricia Clarkson",2041,15658.0,"Crime, Drama, Mystery"
tt0221889,Beautiful Creatures,2000,R,86,5.8,Two girls thrown together by their boyfriends' violence accidentally kill one of them.,Bill Eagles,"Rachel Weisz, 
Susan Lynch, 
Iain Glen, 
Jake D'Arcy",3814,55381.0,"Crime, Comedy, Thriller"
tt0103130,Trust,1990,R,107,7.4,"After being thrown out of her house, Maria encounters a married woman who complains of not having children. Maria ends up in an abandoned house, where she meets Matthew. When a baby is kidnapped Maria sets out to find the woman.",Hal Hartley,"Adrienne Shelly, 
Martin Donovan, 
Rebecca Nelson, 
John MacKay",11565,356122.0,"Crime, Comedy, , Drama"
tt0100602,A Shock to the System,1990,R,88,6.6,"When electrocuted by the fuse box at home, Graham gets ideas concerning his nagging wife and the guy, who got Graham's promotion at the office.",Jan Egleson,"Michael Caine, 
Elizabeth McGovern, 
Peter Riegert, 
Swoosie Kurtz",5348,3417056.0,"Crime, Comedy, , Thriller"
tt0024894,The Black Cat,1934,Not Rated,65,6.9,American honeymooners in Hungary become trapped in the home of a Satan-worshipping priest when the bride is taken there for medical help following a road accident.,Edgar G. Ulmer,"Boris Karloff, 
Bela Lugosi, 
David Manners, 
Julie Bishop",11884,514480.0,"Crime, Adventure, , Horror"
tt0488604,The Oxford Murders,2008,R,108,6.1,"At Oxford University, a professor and a grad student work together to try to stop a potential series of murders seemingly linked by mathematical symbols.",Álex de la Iglesia,"Elijah Wood, 
John Hurt, 
Leonor Watling, 
Jim Carter",29673,3607.0,"Crime, Horror, Mystery"
tt0092632,The Believers,1987,R,114,6.0,"A New York psychiatrist finds that a brujería-inspired cult, which believes in child sacrifice, has a keen interest in his own son.",John Schlesinger,"Martin Sheen, 
Helen Shaver, 
Harley Cross, 
Robert Loggia",7428,18753438.0,"Crime, Drama, Horror"
tt0101694,Deceived,1991,PG-13,104,6.1,"A man is murdered when checking authenticity of ancient Egyptian jewelry at a museum. Adrienne finds out after the death of her husband, that he was using a fake name. Are the 2 deaths linked?",Damian Harris,"Goldie Hawn, 
John Heard, 
Damon Redfern, 
Charles Kassatly",7661,28738096.0,"Crime, Drama, Mystery"
tt0084732,Still of the Night,1982,PG,93,6.0,A Manhattan psychiatrist probes a patient's murder and falls for the victim's mysterious mistress.,Robert Benton,"Roy Scheider, 
Meryl Streep, 
Jessica Tandy, 
Joe Grifasi",5283,5979947.0,"Crime, Drama, Mystery"
tt0230169,Ed Gein,2000,Not Rated,89,5.5,"The story of Ed Gein, who dug up the corpses of over a dozen women and made things out of their remains before finally shooting two people to death and butchering their bodies like beef sides.",Chuck Parello,"Steve Railsback, 
Carrie Snodgress, 
Carol Mansell, 
Sally Champlin",5463,5708.0,"Crime, Biography, , Drama"
tt0400525,The Ice Harvest,2005,R,92,6.2,"A shady lawyer attempts a Christmas Eve crime, hoping to swindle the local mob out of some money. But his partner, a strip club owner, might have different plans for the cash.",Harold Ramis,"John Cusack, 
Billy Bob Thornton, 
Connie Nielsen, 
Lara Phillips",24395,8819059.0,"Crime, Comedy, , Drama"
tt0070292,The Laughing Policeman,1973,R,112,6.3,"In San Francisco, California, one victim in a mass murder is a police detective. His partner and a new partner investigate in the city's seamy side.",Stuart Rosenberg,"Walter Matthau, 
Bruce Dern, 
Louis Gossett Jr., 
Albert Paulsen",2970,1359859.0,"Crime, Drama, Thriller"
tt0386504,Haven,2004,R,115,5.7,"On Friday the 13th, different people meet on Grand Cayman - a US money launderer and his daughter, a lawyer, a young fisherman in love with a rich man's daughter, other high school students, a crime gang etc.",Frank E. Flowers,"Bill Paxton, 
Agnes Bruckner, 
Orlando Bloom, 
Zoe Saldana",6754,136823.0,"Crime, Drama"
tt0234354,Novocaine,2001,R,95,5.8,A dentist finds himself a murder suspect after a sexy patient seduces him and steals all of the drugs from his practice.,David Atkins,"Steve Martin, 
Helena Bonham Carter, 
Chelcie Ross, 
Laura Dern",11364,2036682.0,"Crime, Comedy, , Drama"
tt0099512,Ernest Goes to Jail,1990,PG,81,5.4,Ernest P. Worrell is a bank janitor sent to jail when people mistake his identity for a look-alike.,John R. Cherry III,"Jim Varney, 
Gailard Sartain, 
Bill Byrge, 
Barbara Tyson",9713,25029569.0,"Crime, Comedy, , Family"
tt1139282,Stolen,2009,R,91,6.1,A detective deals with the loss of his own son while trying to uncover the identity of a boy whose mummified remains are found in a box buried for fifty years.,Anders Anderson,"Jon Hamm, 
Josh Lucas, 
Rhona Mitra, 
James Van Der Beek",5795,7306.0,"Crime, Drama, Mystery"
tt4573516,Sleight,2016,R,89,5.9,"A young street magician is left to care for his little sister after their parents' death, and turns to illegal activities to keep a roof over their heads. When he gets in too deep, his ...                See full summary »",J.D. Dillard,"Jacob Latimore, 
Seychelle Gabriel, 
Storm Reid, 
Donzaleigh Abernathy",8966,3847290.0,"Crime, Drama, Sci-Fi"
tt0065063,Take the Money and Run,1969,PG,85,7.2,"The life and times of Virgil Starkwell, inept bank robber.",Woody Allen,"Woody Allen, 
Janet Margolin, 
Marcel Hillaire, 
Jacquelyn Hyde",30423,724034.0,"Crime, Comedy"
tt4630550,The Unknown Girl,2016,Unrated,113,6.5,A doctor gets obsessed with the case of a dead woman after learning that the woman had died shortly after having rung her door for help.,"Jean-Pierre Dardenne, 
Luc Dardenne","Adèle Haenel, 
Olivier Bonnaud, 
Jérémie Renier, 
Louka Minnella",9896,150549.0,"Crime, Drama, Mystery"
tt6345894,Run with the Hunted,2019,Not Rated,93,5.2,"Oscar, a young boy, defends his best friend, Loux, and kills her abusive father in the process, forcing him to run away from his rural hometown. His innocence slips away as he is introduced to love, crime and corruption.",John Swab,"Ron Perlman, 
Michael Pitt, 
Isiah Whitlock Jr., 
Kylie Rogers",3689,11258.0,"Crime, Drama, Thriller"
tt0095145,Feds,1988,PG-13,82,5.4,"While Ellie is strong, streetwise, practical, social but scholarly weak, Janis is the opposite and thus make ideal room and team mates at a tough 16 week FBI training course.",Daniel Goldberg,"Rebecca De Mornay, 
Mary Gross, 
Ken Marshall, 
Fred Thompson",3215,3838793.0,"Crime, Comedy"
tt0092783,Cop,1988,R,110,6.4,"An obsessive, insubordinate homicide cop is convinced a serial killer is loose in the Hollywood area and disobeys orders in order to catch him.",James B. Harris,"James Woods, 
Lesley Ann Warren, 
Charles Durning, 
Charles Haid",5652,1884315.0,"Crime, Drama, Mystery"
tt0313670,Sweet Sixteen,2002,R,106,7.4,"Determined to have a normal family life once his mother gets out of prison, a Scottish teenager from a tough background sets out to raise the money for a home.",Ken Loach,"Martin Compston, 
Michelle Coulter, 
Annmarie Fulton, 
William Ruane",15387,31538.0,"Crime, Drama"
tt0758786,Stuck,2007,R,85,6.5,"A young woman commits a hit-and-run, then finds her fate tied to her victim.",Stuart Gordon,"Mena Suvari, 
Stephen Rea, 
Russell Hornsby, 
Rukiya Bernard",9972,67152.0,"Crime, Comedy, , Drama"
tt0096193,Sunset,1988,R,102,5.7,Tom Mix and Wyatt Earp team up to solve a murder at the Academy Awards in 1929 Hollywood.,Blake Edwards,"Bruce Willis, 
James Garner, 
Malcolm McDowell, 
Mariel Hemingway",4351,4594452.0,"Crime, Mystery, Thriller"
tt1303828,Defendor,2009,R,101,6.7,"Arthur Poppington, a regular man who adopts a superhero persona, known as ""Defendor"", combs the city streets at night, in search of his archenemy, Captain Industry.",Peter Stebbings,"Woody Harrelson, 
Kat Dennings, 
Sandra Oh, 
Elias Koteas",37058,44462.0,"Crime, Comedy, , Drama"
tt0305973,Sonny,2002,R,110,5.6,"An honorably discharged soldier returns home to New Orleans, hoping to break away from his upbringing as a trained prostitute, but his brothel-madam mother has other expectations.",Nicolas Cage,"James Franco, 
Brenda Blethyn, 
Mena Suvari, 
Harry Dean Stanton",4385,17639.0,"Crime, Drama"
tt0091464,Malcolm,1986,PG-13,85,7.1,"Malcolm is a chronically shy mechanical genius who has just been fired for building his own tram. He gets Frank, who has just been released from jail, to move in to help pay the bills. ...                See full summary »",Nadia Tass,"Colin Friels, 
John Hargreaves, 
Lindy Davies, 
Chris Haywood",2610,544472.0,"Crime, Comedy, , Sci-Fi"
tt0097328,Family Business,1989,R,110,5.7,"An ex professor offers Adam $1,000,000 to ""get"" some plasma from a high tech company's lab. Adam asks his criminal grandpa for help. Can they convince Adam's now honest dad to join?",Sidney Lumet,"Sean Connery, 
Dustin Hoffman, 
Matthew Broderick, 
Rosanna DeSoto",13175,12195695.0,"Crime, Drama"
tt0104027,CrissCross,1992,R,100,5.8,"A 12-year-old boy comes of age in 1969 Key West against the backdrop of the Apollo moon landing, when he begins to sell cocaine so his mother can stop stripping.",Chris Menges,"Goldie Hawn, 
Arliss Howard, 
James Gammon, 
David Arnott",2081,3052738.0,"Crime, Drama"
tt2377938,Special 26,2013,Not Rated,144,8.0,A gang of con-men rob prominent rich businessmen and politicians by posing as C.B.I and income tax officers.,Neeraj Pandey,"Akshay Kumar, 
Anupam Kher, 
Manoj Bajpayee, 
Jimmy Shergill",57038,1079369.0,"Crime, Drama, Thriller"
tt0426615,In the Mix,2005,PG-13,95,2.9,"A successful DJ manages to rescue a powerful mobster one night. In order to repay him, the mobster gives him the task of protecting his daughter.",Ron Underwood,"Usher, 
Chazz Palminteri, 
Emmanuelle Chriqui, 
Robert Costanzo",8378,10105281.0,"Crime, Comedy, , Drama"
tt0105483,A Stranger Among Us,1992,PG-13,110,5.6,"Emily, a tough NYPD cop, is sent to an orthodox Jewish community to investigate a missing person plus $720,000 in missing diamonds. To solve what becomes a murder case, she has to join the community.",Sidney Lumet,"Melanie Griffith, 
Eric Thal, 
John Pankow, 
Tracy Pollan",3988,12282994.0,"Crime, Drama, Romance"
tt0094819,Buster,1988,R,102,5.8,"Based on the story of Ronald Christopher ""Buster"" Edwards (Phil Collins), one of the thieves involved in ""The Great Train Robbery"" of 1963.",David Green,"Phil Collins, 
Julie Walters, 
Larry Lamb, 
Stephanie Lawrence",4107,540000.0,"Crime, Comedy, , Drama"
tt0083232,True Confessions,1981,R,108,6.3,"A worldly ambitious monsignor clashes with his older brother, a cynical Los Angeles homicide detective who is investigating the brutal murder of a young prostitute.",Ulu Grosbard,"Robert De Niro, 
Robert Duvall, 
Charles Durning, 
Kenneth McMillan",8373,10200000.0,"Crime, Drama"
tt0106613,Cop & ½,1993,PG,97,4.1,"After witnessing a murder, a young boy named Devon refuses to testify unless he is given the chance to be a policeman.",Henry Winkler,"Burt Reynolds, 
Norman D. Golden II, 
Ruby Dee, 
Holland Taylor",8906,31888805.0,"Crime, Comedy, , Family"
tt0102422,McBain,1991,R,102,4.8,A former Vietnam War lieutenant reforms his old team in order to help a revolutionary's sister overthrow a ruthless dictator.,James Glickenhaus,"Christopher Walken, 
Maria Conchita Alonso, 
Michael Joseph DeSare, 
Chick Vennera",1998,456127.0,"Crime, Drama, War"
tt7048622,The Insult,2017,R,113,7.6,"After an emotional exchange between a Lebanese Christian and a Palestinian refugee escalates, the men end up in a court case that gets national attention.",Ziad Doueiri,"Adel Karam, 
Kamel El Basha, 
Camille Salameh, 
Diamand Bou Abboud",17262,1001305.0,"Crime, Drama, Thriller"
tt0026529,The Informer,1935,Approved,91,7.4,"In 1922, an Irish rebel informs on his friend, then feels doom closing in.",John Ford,"Victor McLaglen, 
Heather Angel, 
Preston Foster, 
Margot Grahame",6698,2071000.0,"Crime, Drama"
tt0118863,Clay Pigeons,1998,R,104,6.6,"After hearing that his wife sleeps with Clay, Earl kills himself, making it look like Clay shot him. The widow doesn't like it when Clay starts sees another woman instead. Bodies start piling up.",David Dobkin,"Joaquin Phoenix, 
Vince Vaughn, 
Janeane Garofalo, 
Gregory Sporleder",11736,1789892.0,"Crime, Comedy"
tt3827684,The Hollow,2016,Not Rated,128,4.8,"When a U.S. congressman's daughter passing through a small town in Mississippi dies in a mysterious triple homicide, a team of F.B.I. agents descends to investigate, the team's brilliant ...                See full summary »",Miles Doleac,"Jeff Fahey, 
William Sadler, 
William Forsythe, 
James Callis",3302,408695.0,"Crime, Drama, Mystery"
tt0109297,Blink,1993,R,106,6.2,"Emma, a blind violinist who had recently undergone a revolutionary surgery, joins with a police detective to track a serial killer after she was an inadvertent witness to his latest crime.",Michael Apted,"Madeleine Stowe, 
Aidan Quinn, 
James Remar, 
Peter Friedman",8675,16696219.0,"Crime, Drama, Mystery"
tt0118859,City of Industry,1997,R,97,6.1,"A retired thief swears revenge on the lunatic who murdered his brother and partner, while going on the run with the loot they stole.",John Irvin,"Harvey Keitel, 
Stephen Dorff, 
Timothy Hutton, 
Famke Janssen",6164,1495332.0,"Crime, Drama, Thriller"
tt1001562,Witless Protection,2008,PG-13,97,3.4,"When a small-town sheriff witnesses what he believes to be an attempted kidnapping, his effort to save the beautiful damsel in distress sets him down a wild path of comic mishap.",Charles Robert Carner,"Larry the Cable Guy, 
Jenny McCarthy-Wahlberg, 
Richard Bull, 
J. David Moeller",6394,4131640.0,"Crime, Comedy"
tt0102220,A Kiss Before Dying,1991,R,94,5.7,A determined student murders his pregnant secret girlfriend and moves onto her twin sister who gradually becomes suspicious of her new lover.,James Dearden,"Matt Dillon, 
Sean Young, 
James Bonfanti, 
Sarah Keller",5653,15429177.0,"Crime, Drama, Mystery"
tt0222851,Brother,2000,R,114,7.1,"A Japanese gangster is exiled to Los Angeles where his brother lives with a small but respectable multi-racial gang, who he inspires to expand their influence.",Takeshi Kitano,"Takeshi Kitano, 
Claude Maki, 
Omar Epps, 
Masaya Katô",23524,447750.0,"Crime, Drama, Thriller"
tt5691024,Show Dogs,2018,PG,92,3.9,"Max, a macho, solitary Rottweiler police dog is ordered to go undercover as a primped show dog in a prestigious Dog Show, along with his human partner, to avert a disaster from happening.",Raja Gosnell,"Will Arnett, 
Ludacris, 
Natasha Lyonne, 
Stanley Tucci",4850,17744685.0,"Crime, Adventure, Comedy"
tt0280653,Amen.,2002,Not Rated,132,7.2,During WWII SS officer Kurt Gerstein tries to inform Pope Pius XII about Jews being sent to extermination camps. Young Jesuit priest Riccardo Fontana helps him in the difficult mission to inform the world.,Costa-Gavras,"Ulrich Tukur, 
Mathieu Kassovitz, 
Ulrich Mühe, 
Michel Duchaussoy",14480,274299.0,"Crime, Biography, , Drama"
tt4048668,Band of Robbers,2015,TV-MA,95,6.0,"Tom Sawyer and Huck Finn are grown men, still searching for the hidden treasure that has eluded them since childhood.","Aaron Nee, 
Adam Nee","Kyle Gallner, 
Adam Nee, 
Matthew Gray Gubler, 
Hannibal Buress",4372,20555.0,"Crime, Adventure, Comedy"
